timestamp_ms,roll,pitch,setpoint,P,I,D,motor_output
11177.0,-0.42,-0.41,0.0,9.78,0.0,21.97,31.75
11277.0,-0.41,-0.07,0.0,1.6,0.0,18.85,20.46
11377.0,-0.36,0.17,0.0,-4.06,0.0,-0.11,-4.16
11477.0,-0.36,-0.06,0.0,1.48,0.0,-6.72,-5.24
11577.0,-0.23,-0.14,0.0,3.34,0.0,-28.54,-25.21
11677.0,-0.3,-0.29,0.0,6.86,0.0,-25.03,-18.17
11777.0,-0.53,-0.33,0.0,8.03,0.0,-15.59,-7.55
11877.0,-0.4,0.07,0.0,-1.6,0.0,-9.45,-11.05
11977.0,-0.47,0.03,0.0,-0.62,0.0,-16.01,-16.63
12077.0,-0.6,-0.05,0.0,1.22,0.0,-19.05,-17.83
12177.0,-0.41,-0.34,0.0,8.04,0.0,-22.24,-14.2
12277.0,-0.44,-0.24,0.0,5.64,0.0,-1.41,4.24
12377.0,-0.48,-0.39,0.0,9.47,0.0,11.32,20.8
12477.0,-0.51,-0.3,0.0,7.13,0.0,18.98,26.11
12577.0,-0.46,-0.23,0.0,5.41,0.0,32.99,38.41
12677.0,-0.41,-0.18,0.0,4.42,0.0,32.83,37.25
12777.0,-0.39,-0.15,0.0,3.68,0.0,34.94,38.62
12877.0,-0.26,0.07,0.0,-1.6,0.0,20.1,18.5
12977.0,-0.3,0.17,0.0,-4.12,0.0,-3.24,-7.36
13077.0,-0.22,0.31,0.0,-7.53,0.0,-3.17,-10.7
13177.0,-0.27,0.35,0.0,-8.38,0.0,-24.37,-32.74
13277.0,-0.32,0.1,0.0,-2.52,0.0,-22.88,-25.4
13377.0,-0.17,-0.04,0.0,0.99,0.0,-35.45,-34.46
13477.0,-0.19,-0.24,0.0,5.65,0.0,-22.86,-17.21
13577.0,-0.28,0.03,0.0,-0.77,0.0,-11.87,-12.64
13677.0,-0.24,0.09,0.0,-2.07,0.0,-14.68,-16.74
13777.0,-0.2,0.53,0.0,-12.69,0.0,-29.5,-42.18
13877.0,-0.16,0.47,0.0,-11.23,0.0,-28.01,-39.24
13977.0,-0.29,-0.03,0.0,0.63,0.0,-23.78,-23.14
14077.0,-0.15,-0.18,0.0,4.22,0.0,-31.09,-26.87
14177.0,-0.17,-0.41,0.0,9.83,0.0,-33.29,-23.46
14277.0,-0.18,-0.31,0.0,7.33,0.0,-36.9,-29.56
14377.0,-0.43,-0.37,0.0,8.9,0.0,-22.06,-13.15
14477.0,-0.19,-0.36,0.0,8.64,0.0,-8.32,0.33
14577.0,0.02,-0.2,0.0,4.87,0.0,-10.66,-5.79
14677.0,-0.07,-0.28,0.0,6.76,0.0,-16.29,-9.52
14777.0,-0.32,-0.71,0.0,16.97,0.0,-9.56,7.41
14877.0,-0.29,-0.47,0.0,11.38,0.0,-5.5,5.88
14977.0,-0.39,-0.65,0.0,15.62,0.0,-3.24,12.38
15077.0,-0.31,-0.68,0.0,16.27,0.0,8.56,24.83
15177.0,-0.3,-0.48,0.0,11.5,0.0,23.03,34.53
15277.0,-0.31,-0.29,0.0,6.87,0.0,26.27,33.14
15377.0,-0.31,-0.1,0.0,2.3,0.0,29.5,31.8
15477.0,-0.38,-0.08,0.0,1.93,0.0,36.38,38.32
15577.0,-0.28,0.1,0.0,-2.44,0.0,23.05,20.61
15677.0,-0.33,0.28,0.0,-6.7,0.0,15.17,8.47
15777.0,-0.42,0.27,0.0,-6.58,0.0,19.6,13.02
15877.0,-0.42,0.13,0.0,-3.15,0.0,6.8,3.65
15977.0,-0.36,0.45,0.0,-10.71,0.0,16.85,6.15
16077.0,-0.32,0.52,0.0,-12.39,0.0,25.26,12.87
16177.0,-0.3,0.41,0.0,-9.9,0.0,21.32,11.43
16277.0,-0.21,0.52,0.0,-12.38,0.0,25.78,13.4
16377.0,-0.3,0.18,0.0,-4.34,0.0,36.18,31.85
16477.0,-0.23,-0.24,0.0,5.65,0.0,41.35,47.0
16577.0,-0.14,-0.49,0.0,11.64,0.0,25.03,36.67
16677.0,-0.05,-0.55,0.0,13.14,0.0,23.38,36.52
16777.0,-0.17,-0.92,0.0,22.03,0.0,35.63,57.66
16877.0,-0.12,-0.64,0.0,15.45,0.0,20.02,35.48
16977.0,-0.11,-0.46,0.0,11.14,0.0,28.76,39.9
17077.0,-0.2,-0.21,0.0,5.0,0.0,27.3,32.3
17177.0,-0.23,0.27,0.0,-6.46,0.0,30.5,24.05
17277.0,-0.14,0.52,0.0,-12.49,0.0,30.5,18.01
17377.0,-0.17,0.48,0.0,-11.49,0.0,39.7,28.21
17477.0,-0.11,0.24,0.0,-5.68,0.0,23.8,18.13
17577.0,-0.31,-0.07,0.0,1.57,0.0,19.66,21.23
17677.0,-0.09,-0.41,0.0,9.91,0.0,14.82,24.74
17777.0,-0.1,-0.48,0.0,11.52,0.0,25.94,37.46
17877.0,-0.13,-0.75,0.0,17.96,0.0,31.84,49.81
17977.0,-0.14,-0.56,0.0,13.45,0.0,15.3,28.75
18077.0,-0.14,-0.62,0.0,14.94,0.0,17.57,32.51
18177.0,-0.19,-0.46,0.0,10.93,0.0,22.7,33.63
18277.0,-0.18,0.15,0.0,-3.61,0.0,27.66,24.06
18377.0,-0.18,0.21,0.0,-5.01,0.0,32.63,27.62
18477.0,-0.19,0.07,0.0,-1.69,0.0,26.47,24.78
18577.0,-0.09,-0.1,0.0,2.3,0.0,31.95,34.26
18677.0,0.1,-0.18,0.0,4.41,0.0,23.69,28.1
18777.0,-0.07,-0.94,0.0,22.51,0.0,29.46,51.97
18877.0,-0.06,-1.05,0.0,25.11,0.0,7.4,32.51
18977.0,0.09,-1.06,0.0,25.52,0.0,-9.33,16.19
19077.0,0.0,-0.55,0.0,13.17,0.0,-13.06,0.11
19177.0,-0.05,-0.14,0.0,3.4,0.0,-6.28,-2.88
19277.0,-0.13,0.38,0.0,-9.22,0.0,-0.29,-9.51
19377.0,-0.03,0.7,0.0,-16.81,0.0,-4.64,-21.45
19477.0,-0.09,1.23,0.0,-29.45,0.0,-15.28,-44.73
19577.0,0.06,1.22,0.0,-29.38,0.0,-7.82,-37.2
19677.0,-0.23,0.35,0.0,-8.36,0.0,15.87,7.51
19777.0,-0.2,0.16,0.0,-3.88,0.0,35.61,31.73
19877.0,-0.14,-0.05,0.0,1.12,0.0,45.86,46.98
19977.0,-0.11,-0.49,0.0,11.86,0.0,24.48,36.34
20078.0,-0.02,-0.92,0.0,22.01,0.0,13.01,35.02
20178.0,-0.15,-1.33,0.0,31.85,0.0,11.69,43.54
20278.0,-0.25,-0.88,0.0,21.02,0.0,16.23,37.26
20378.0,-0.04,-0.47,0.0,11.2,0.0,-3.24,7.97
20478.0,-0.16,0.02,0.0,-0.4,0.0,-8.9,-9.3
20578.0,-0.2,0.27,0.0,-6.47,0.0,-29.39,-35.86
20678.0,-0.01,0.09,0.0,-2.2,0.0,-26.4,-28.59
20778.0,-0.04,0.47,0.0,-11.33,0.0,-16.54,-27.87
20878.0,0.06,0.4,0.0,-9.63,0.0,-26.13,-35.75
20978.0,0.11,0.49,0.0,-11.68,0.0,-24.24,-35.92
21078.0,-0.1,0.17,0.0,-3.99,0.0,-18.41,-22.39
21178.0,-0.19,-0.18,0.0,4.35,0.0,-11.82,-7.46
21278.0,-0.13,0.02,0.0,-0.49,0.0,-8.63,-9.12
21378.0,-0.19,-0.03,0.0,0.76,0.0,-7.2,-6.43
21478.0,-0.23,-0.19,0.0,4.48,0.0,-0.66,3.83
21578.0,-0.27,-0.21,0.0,5.04,0.0,1.47,6.51
21678.0,-0.15,-0.17,0.0,4.0,0.0,15.55,19.56
21778.0,-0.28,0.01,0.0,-0.27,0.0,34.66,34.4
21878.0,-0.28,0.3,0.0,-7.16,0.0,31.29,24.14
21978.0,-0.24,0.56,0.0,-13.33,0.0,34.06,20.73
22078.0,-0.19,0.79,0.0,-19.02,0.0,27.76,8.74
22178.0,-0.3,0.31,0.0,-7.56,0.0,34.64,27.09
22278.0,-0.2,0.11,0.0,-2.57,0.0,37.28,34.72
22378.0,-0.2,-0.05,0.0,1.18,0.0,35.39,36.58
22478.0,-0.17,-0.6,0.0,14.39,0.0,44.85,59.25
22578.0,-0.25,-1.08,0.0,25.82,0.0,33.36,59.19
22678.0,-0.03,-0.96,0.0,23.04,0.0,15.32,38.36
22778.0,0.04,-0.63,0.0,15.24,0.0,-19.77,-4.53
22878.0,-0.12,-0.42,0.0,10.18,0.0,3.96,14.14
22978.0,-0.16,-0.52,0.0,12.58,0.0,11.28,23.87
23078.0,-0.22,-0.55,0.0,13.18,0.0,27.96,41.14
23178.0,-0.18,-0.29,0.0,6.99,0.0,18.65,25.65
23278.0,-0.18,0.21,0.0,-5.14,0.0,23.03,17.89
23378.0,-0.02,0.34,0.0,-8.23,0.0,15.83,7.61
23478.0,0.07,0.17,0.0,-4.08,0.0,5.46,1.38
23578.0,0.14,-0.02,0.0,0.44,0.0,-15.54,-15.09
23678.0,0.14,-0.21,0.0,4.97,0.0,-24.92,-19.94
23778.0,0.15,-0.54,0.0,13.04,0.0,-24.15,-11.1
23878.0,0.11,-0.54,0.0,12.97,0.0,-21.78,-8.81
23978.0,0.02,-0.57,0.0,13.76,0.0,-20.67,-6.9
24078.0,0.01,-0.89,0.0,21.28,0.0,-15.52,5.76
24178.0,-0.08,-0.58,0.0,14.03,0.01,-10.85,3.19
24278.0,-0.03,-0.06,0.0,1.48,0.01,-32.04,-30.56
24378.0,0.0,0.09,0.0,-2.25,0.01,-42.61,-44.86
24478.0,-0.01,0.29,0.0,-6.89,0.01,-48.61,-55.49
24578.0,0.15,0.22,0.0,-5.39,0.01,-34.77,-40.15
24678.0,0.05,0.52,0.0,-12.39,0.01,-33.93,-46.32
24778.0,-0.06,0.45,0.0,-10.7,0.0,0.35,-10.35
24878.0,0.13,0.17,0.0,-4.15,0.0,-4.56,-8.71
24978.0,0.24,0.34,0.0,-8.27,0.0,-5.44,-13.71
25078.0,0.12,0.02,0.0,-0.41,0.0,-15.72,-16.12
25178.0,0.18,-0.28,0.0,6.7,0.0,-25.01,-18.31
25278.0,0.1,-0.84,0.0,20.16,0.0,-25.94,-5.78
25378.0,-0.02,-0.92,0.0,22.05,0.0,-16.84,5.22
25478.0,-0.01,-0.93,0.0,22.22,0.0,-11.62,10.61
25578.0,-0.01,-1.1,0.0,26.4,0.01,-0.37,26.04
25678.0,-0.01,-0.62,0.0,14.77,0.01,-22.32,-7.54
25778.0,-0.09,-0.22,0.0,5.21,0.01,-0.68,4.54
25878.0,-0.07,-0.36,0.0,8.7,0.01,24.73,33.43
25978.0,-0.26,0.28,0.0,-6.78,0.01,32.24,25.47
26078.0,-0.19,0.74,0.0,-17.76,0.01,38.49,20.73
26178.0,-0.16,0.88,0.0,-21.17,0.01,37.52,16.36
26278.0,-0.09,1.19,0.0,-28.53,0.0,31.71,3.18
26378.0,-0.16,0.96,0.0,-23.04,0.0,23.3,0.27
26478.0,-0.0,1.05,0.0,-25.08,0.0,16.67,-8.41
26578.0,-0.18,0.42,0.0,-10.1,0.0,15.57,5.48
26678.0,-0.04,0.09,0.0,-2.07,0.0,32.48,30.41
26778.0,0.13,-0.16,0.0,3.81,0.0,41.51,45.32
26878.0,0.09,-1.03,0.0,24.83,0.0,45.07,69.9
26978.0,0.12,-1.15,0.0,27.61,0.0,2.71,30.33
27078.0,0.06,-0.94,0.0,22.63,0.0,8.5,31.14
27178.0,-0.05,-0.97,0.0,23.39,0.01,26.62,50.01
27278.0,-0.06,-0.87,0.0,20.78,0.01,24.49,45.28
27378.0,-0.08,-0.76,0.0,18.13,0.01,-5.79,12.34
27478.0,-0.27,-0.8,0.0,19.31,0.01,11.71,31.02
27578.0,-0.12,-0.09,0.0,2.24,0.01,31.55,33.79
27678.0,-0.23,0.73,0.0,-17.53,0.01,4.78,-12.74
27778.0,-0.22,1.17,0.0,-28.16,0.01,-15.1,-43.25
27878.0,-0.18,0.83,0.0,-19.93,0.01,-49.63,-69.55
27978.0,-0.03,1.15,0.0,-27.49,0.0,-34.77,-62.26
28078.0,-0.1,1.19,0.0,-28.52,0.0,-46.63,-75.14
28178.0,0.01,1.26,0.0,-30.18,0.0,-32.74,-62.91
28278.0,-0.01,1.18,0.0,-28.35,0.0,-35.93,-64.27
28378.0,0.14,1.07,0.0,-25.78,0.0,-16.05,-41.83
28478.0,0.02,0.33,0.0,-7.91,0.0,10.31,2.4
28578.0,-0.1,0.03,0.0,-0.79,0.0,2.89,2.11
28678.0,-0.21,-0.3,0.0,7.25,0.0,6.16,13.41
28778.0,-0.19,-0.44,0.0,10.6,0.0,13.14,23.74
28878.0,-0.23,-0.66,0.0,15.88,0.0,21.84,37.72
28978.0,-0.29,-0.8,0.0,19.24,0.0,22.15,41.4
29078.0,-0.29,-0.93,0.0,22.33,0.0,27.19,49.52
29178.0,-0.34,-0.71,0.0,16.99,0.01,27.26,44.26
29278.0,-0.22,-0.37,0.0,8.83,0.01,40.91,49.75
29378.0,-0.16,-0.23,0.0,5.61,0.01,40.45,46.06
29478.0,-0.27,0.12,0.0,-2.82,0.01,36.95,34.14
29578.0,-0.19,0.5,0.0,-11.96,0.01,26.86,14.91
29678.0,-0.09,0.65,0.0,-15.69,0.01,-0.31,-16.0
29778.0,-0.18,0.71,0.0,-16.97,0.01,11.25,-5.71
29878.0,-0.11,0.76,0.0,-18.25,0.01,6.52,-11.73
29978.0,-0.07,0.81,0.0,-19.54,0.0,2.09,-17.45
30078.0,0.1,0.79,0.0,-18.92,0.0,-5.15,-24.06
30178.0,0.01,0.54,0.0,-12.95,0.0,-18.19,-31.13
30278.0,-0.0,0.32,0.0,-7.69,0.0,-17.28,-24.96
30378.0,0.02,0.3,0.0,-7.27,0.0,-19.9,-27.16
30478.0,-0.04,0.04,0.0,-0.91,0.01,-14.66,-15.57
30578.0,-0.04,0.24,0.0,-5.75,0.01,-14.33,-20.07
30678.0,-0.07,-0.07,0.0,1.6,0.01,-29.53,-27.93
30778.0,-0.09,-0.04,0.0,0.86,0.01,-42.91,-42.04
30878.0,-0.04,-0.02,0.0,0.41,0.01,-44.57,-44.16
30978.0,0.02,-0.06,0.0,1.36,0.01,-34.06,-32.69
31078.0,-0.0,0.02,0.0,-0.52,0.01,-42.85,-43.36
31178.0,0.03,0.14,0.0,-3.39,0.01,-39.21,-42.59
31278.0,0.05,-0.09,0.0,2.27,0.01,-35.14,-32.86
31378.0,0.04,-0.23,0.0,5.44,0.01,-36.86,-31.42
31478.0,-0.05,-0.4,0.0,9.65,0.01,-34.86,-25.21
31578.0,-0.06,-0.45,0.0,10.74,0.01,-34.15,-23.4
31678.0,-0.03,-0.07,0.0,1.78,0.01,-31.11,-29.32
31778.0,-0.11,-0.44,0.0,10.57,0.01,-38.44,-27.86
31878.0,-0.14,0.25,0.0,-5.88,0.01,-17.19,-23.06
31978.0,-0.08,0.28,0.0,-6.7,0.01,-39.96,-46.65
32078.0,-0.12,0.24,0.0,-5.82,0.01,-46.15,-51.96
32178.0,-0.04,0.72,0.0,-17.2,0.01,-48.77,-65.96
32278.0,-0.08,0.42,0.0,-10.14,0.01,-23.1,-33.24
32378.0,0.04,0.3,0.0,-7.23,0.01,-34.94,-42.16
32478.0,0.02,0.11,0.0,-2.73,0.01,-34.17,-36.9
32578.0,0.01,-0.22,0.0,5.35,0.01,-33.34,-27.99
32678.0,0.06,-0.35,0.0,8.42,0.01,-27.76,-19.33
32778.0,-0.05,-0.4,0.0,9.63,0.01,-8.92,0.71
32878.0,-0.11,-0.41,0.0,9.86,0.01,6.28,16.15
32978.0,-0.13,-0.44,0.0,10.65,0.01,18.5,29.15
33078.0,-0.17,-0.05,0.0,1.24,0.01,29.92,31.16
33178.0,-0.31,0.46,0.0,-10.92,0.01,33.97,23.05
33278.0,-0.2,0.62,0.0,-14.97,0.01,31.31,16.34
33378.0,-0.16,0.86,0.0,-20.68,0.01,36.59,15.91
33478.0,-0.11,0.79,0.0,-19.0,0.01,36.16,17.17
33578.0,-0.16,0.57,0.0,-13.56,0.01,22.74,9.18
33678.0,0.0,0.45,0.0,-10.8,0.01,41.42,30.62
33778.0,0.03,-0.07,0.0,1.71,0.01,37.03,38.75
33878.0,0.01,-0.69,0.0,16.51,0.01,21.75,38.26
33978.0,0.03,-0.9,0.0,21.69,0.01,25.96,47.65
34078.0,0.07,-0.47,0.0,11.32,0.01,5.31,16.64
34178.0,0.12,-0.58,0.0,13.81,0.01,-24.39,-10.57
34278.0,0.17,-0.27,0.0,6.47,0.01,-23.69,-17.21
34378.0,0.2,-0.08,0.0,1.94,0.01,-33.6,-31.65
34478.0,0.3,0.09,0.0,-2.08,0.01,-48.4,-50.48
34578.0,0.28,0.48,0.0,-11.5,0.01,-48.59,-60.08
34678.0,0.38,0.33,0.0,-8.02,0.01,-47.21,-55.22
34778.0,0.49,0.2,0.0,-4.68,0.01,-23.54,-28.22
34878.0,0.1,-0.47,0.0,11.36,0.01,16.8,28.16
34978.0,0.04,-0.43,0.0,10.37,0.01,32.92,43.3
35078.0,0.08,-0.28,0.0,6.61,0.01,41.06,47.68
35178.0,0.04,-0.26,0.0,6.17,0.01,50.77,56.95
35278.0,-0.02,-0.46,0.0,10.92,0.01,44.52,55.45
35378.0,-0.04,-0.4,0.0,9.7,0.01,29.18,38.9
35478.0,-0.05,-0.57,0.0,13.71,0.01,30.65,44.37
35578.0,-0.07,-0.5,0.0,12.0,0.01,17.94,29.94
35678.0,-0.09,0.0,0.0,-0.06,0.01,12.82,12.77
35778.0,-0.04,0.11,0.0,-2.59,0.01,17.09,14.51
35878.0,-0.03,0.43,0.0,-10.36,0.01,7.73,-2.62
35978.0,-0.02,0.62,0.0,-14.92,0.01,-5.48,-20.39
36078.0,0.26,0.94,0.0,-22.47,0.01,-4.73,-27.19
36178.0,0.24,0.87,0.0,-20.8,0.01,-3.65,-24.44
36278.0,0.3,1.08,0.0,-25.87,0.01,-16.86,-42.72
36378.0,0.28,0.85,0.0,-20.36,0.01,-32.56,-52.91
36478.0,0.25,0.7,0.0,-16.69,0.01,-27.35,-44.03
36578.0,0.15,0.37,0.0,-8.98,0.01,-28.01,-36.98
36678.0,0.13,-0.04,0.0,0.88,0.01,-36.7,-35.81
36778.0,0.16,-0.33,0.0,7.81,0.01,-34.83,-27.01
36878.0,0.14,-0.44,0.0,10.68,0.01,-30.41,-19.73
36978.0,0.15,-0.24,0.0,5.79,0.01,-38.86,-33.06
37078.0,0.12,-0.16,0.0,3.74,0.01,-35.32,-31.58
37178.0,0.23,0.02,0.0,-0.58,0.01,-52.49,-53.06
37278.0,0.23,0.23,0.0,-5.57,0.01,-48.9,-54.46
37378.0,0.3,0.4,0.0,-9.61,0.01,-48.66,-58.26
37478.0,0.31,0.19,0.0,-4.58,0.01,-24.4,-28.98
37578.0,0.19,0.14,0.0,-3.46,0.01,-1.23,-4.68
37678.0,0.14,0.0,0.0,-0.06,0.01,16.58,16.53
37778.0,0.02,-0.58,0.0,13.97,0.01,33.87,47.85
37878.0,-0.06,-0.76,0.0,18.14,0.01,42.58,60.72
37978.0,-0.06,-1.04,0.0,25.02,0.01,47.74,72.77
38078.0,0.03,-1.05,0.0,25.12,0.01,32.61,57.73
38178.0,-0.09,-1.0,0.0,24.0,0.01,22.86,46.87
38278.0,-0.17,-0.58,0.0,13.96,0.01,15.15,29.12
38378.0,-0.07,-0.11,0.0,2.6,0.01,19.14,21.75
38478.0,-0.03,0.3,0.0,-7.27,0.01,24.73,17.47
38578.0,-0.12,0.34,0.0,-8.27,0.01,21.87,13.62
38678.0,0.07,0.88,0.0,-21.01,0.01,17.5,-3.51
38778.0,-0.05,1.09,0.0,-26.12,0.01,-0.09,-26.2
38878.0,0.05,0.76,0.0,-18.27,0.01,3.7,-14.56
38978.0,0.14,0.89,0.0,-21.3,0.01,-10.99,-32.28
39078.0,0.14,0.87,0.0,-20.91,0.01,0.27,-20.63
39178.0,0.1,0.45,0.0,-10.89,0.01,-21.67,-32.55
39278.0,0.1,0.16,0.0,-3.73,0.01,-27.94,-31.66
39378.0,0.04,-0.36,0.0,8.65,0.01,-27.26,-18.6
39478.0,0.08,-0.31,0.0,7.52,0.01,-34.68,-27.16
39578.0,0.17,-0.54,0.0,12.95,0.01,-36.15,-23.19
39678.0,0.23,-0.06,0.0,1.39,0.01,-28.82,-27.42
39778.0,0.18,-0.08,0.0,1.86,0.01,-48.95,-47.09
39878.0,0.15,0.02,0.0,-0.37,0.01,-42.25,-42.61
39978.0,0.25,0.33,0.0,-7.81,0.01,-50.36,-58.16
40078.0,0.1,0.09,0.0,-2.14,0.01,-28.95,-31.08
40178.0,0.1,-0.01,0.0,0.31,0.01,-22.37,-22.05
40278.0,0.15,-0.29,0.0,7.05,0.01,-17.66,-10.6
40378.0,0.21,-0.28,0.0,6.8,0.01,-22.33,-15.53
40478.0,0.26,-0.38,0.0,9.17,0.01,-32.72,-23.54
40578.0,0.37,-0.65,0.0,15.68,0.01,-33.78,-18.09
40678.0,0.41,-0.64,0.0,15.36,0.01,-36.88,-21.51
40778.0,0.48,-0.9,0.0,21.48,0.01,-36.57,-15.08
40878.0,0.47,-0.4,0.0,9.71,0.01,-31.42,-21.7
40978.0,0.4,-0.37,0.0,8.97,0.01,-23.93,-14.95
41078.0,0.43,-0.49,0.0,11.69,0.01,-28.03,-16.34
41178.0,0.3,-0.53,0.0,12.71,0.01,-26.75,-14.03
41278.0,0.19,-0.42,0.0,10.06,0.01,-1.04,9.03
41378.0,0.17,-0.28,0.0,6.62,0.01,23.16,29.79
41478.0,0.15,-0.06,0.0,1.51,0.01,31.86,33.38
41578.0,0.09,0.16,0.0,-3.88,0.01,42.34,38.47
41678.0,0.12,-0.04,0.0,0.88,0.01,52.3,53.19
41778.0,0.27,0.08,0.0,-1.84,0.01,21.03,19.21
41878.0,0.13,0.27,0.0,-6.55,0.01,-2.42,-8.96
41978.0,0.18,-0.09,0.0,2.2,0.01,-12.75,-10.54
42078.0,0.11,-0.33,0.0,8.03,0.01,-18.06,-10.02
42178.0,0.12,-0.15,0.0,3.49,0.01,-29.44,-25.95
42278.0,0.12,0.02,0.0,-0.36,0.01,-20.28,-20.63
42378.0,0.13,0.27,0.0,-6.44,0.01,-30.89,-37.32
42478.0,0.22,0.47,0.0,-11.16,0.01,-42.76,-53.91
42578.0,0.16,0.58,0.0,-13.9,0.01,-41.42,-55.31
42678.0,0.21,0.55,0.0,-13.24,0.01,-37.87,-51.1
42778.0,0.15,0.53,0.0,-12.69,0.01,-41.9,-54.58
42878.0,0.06,0.04,0.0,-0.98,0.01,-29.42,-30.39
42978.0,0.11,-0.32,0.0,7.65,0.01,-25.32,-17.66
43078.0,0.23,-0.62,0.0,14.95,0.01,-33.42,-18.45
43178.0,0.32,-0.61,0.0,14.75,0.01,-36.53,-21.78
43278.0,0.38,-0.74,0.0,17.66,0.01,-29.3,-11.63
43378.0,0.3,-0.46,0.0,10.95,0.01,-35.19,-24.23
43478.0,0.32,-0.47,0.0,11.38,0.01,-32.94,-21.55
43578.0,0.25,-0.39,0.0,9.42,0.01,-35.45,-26.02
43678.0,0.28,0.17,0.0,-4.04,0.01,-33.77,-37.79
43778.0,0.2,0.33,0.0,-7.99,0.01,-49.36,-57.34
43878.0,0.16,0.5,0.0,-12.05,0.01,-17.52,-29.56
43978.0,0.03,0.07,0.0,-1.73,0.01,-23.78,-25.5
44078.0,-0.03,-0.09,0.0,2.27,0.01,-9.66,-7.38
44178.0,0.02,-0.47,0.0,11.2,0.01,11.16,22.36
44278.0,-0.16,-0.74,0.0,17.75,0.01,29.79,47.54
44378.0,-0.04,-0.99,0.0,23.75,0.01,36.46,60.22
44478.0,-0.13,-1.06,0.0,25.34,0.01,15.85,41.19
44578.0,0.02,-1.0,0.0,23.95,0.01,3.96,27.92
44678.0,-0.02,-0.98,0.0,23.44,0.01,6.32,29.77
44778.0,0.24,-0.19,0.0,4.47,0.01,-6.82,-2.34
44878.0,0.07,-0.29,0.0,6.89,0.01,-23.43,-16.53
44978.0,0.06,0.06,0.0,-1.53,0.01,-13.19,-14.71
45078.0,-0.02,0.18,0.0,-4.4,0.01,1.83,-2.56
45178.0,-0.15,0.08,0.0,-1.85,0.01,24.64,22.8
45278.0,-0.12,-0.22,0.0,5.18,0.01,31.64,36.83
45378.0,-0.01,-0.36,0.0,8.56,0.01,32.87,41.44
45478.0,0.0,-0.71,0.0,16.95,0.01,44.61,61.57
45578.0,-0.15,-0.73,0.0,17.57,0.01,17.57,35.15
45678.0,-0.07,-0.77,0.0,18.41,0.01,22.41,40.83
45778.0,-0.1,-0.59,0.0,14.22,0.01,30.78,45.01
45878.0,-0.06,-0.47,0.0,11.31,0.01,37.52,48.84
45978.0,0.0,-0.13,0.0,3.14,0.01,24.97,28.12
46078.0,0.13,0.07,0.0,-1.8,0.01,29.04,27.25
46178.0,0.07,0.2,0.0,-4.77,0.01,29.33,24.57
46278.0,-0.03,-0.18,0.0,4.2,0.01,26.97,31.18
46378.0,0.05,-0.09,0.0,2.06,0.01,41.48,43.55
46478.0,-0.01,-0.3,0.0,7.29,0.01,19.42,26.72
46578.0,-0.15,-0.6,0.0,14.44,0.01,13.34,27.79
46678.0,-0.02,-0.39,0.0,9.25,0.01,15.94,25.19
46778.0,-0.05,-0.41,0.0,9.94,0.01,37.12,47.07
46878.0,-0.07,-0.22,0.0,5.24,0.01,22.81,28.06
46978.0,-0.09,0.11,0.0,-2.75,0.01,37.17,34.43
47078.0,-0.11,0.41,0.0,-9.88,0.01,31.13,21.26
47178.0,-0.05,0.36,0.0,-8.63,0.01,40.93,32.31
47278.0,0.07,0.02,0.0,-0.4,0.01,40.74,40.35
47378.0,-0.04,-0.11,0.0,2.7,0.01,23.12,25.83
47478.0,-0.02,-0.08,0.0,1.9,0.01,14.91,16.82
47578.0,-0.08,-0.45,0.0,10.74,0.01,20.37,31.12
47678.0,-0.06,-0.38,0.0,9.2,0.01,32.35,41.56
47778.0,-0.05,-0.05,0.0,1.16,0.01,27.5,28.67
47878.0,-0.06,0.18,0.0,-4.31,0.01,22.2,17.91
47978.0,-0.17,0.05,0.0,-1.09,0.01,30.47,29.39
48078.0,-0.1,-0.0,0.0,0.04,0.01,36.92,36.97
48178.0,-0.15,-0.15,0.0,3.71,0.01,41.62,45.35
48278.0,-0.19,-0.35,0.0,8.47,0.01,23.96,32.44
48378.0,-0.22,-0.55,0.0,13.13,0.01,19.68,32.82
48478.0,-0.18,-0.47,0.0,11.17,0.01,22.86,34.04
48578.0,-0.15,-0.15,0.0,3.51,0.01,24.31,27.83
48678.0,-0.1,-0.01,0.0,0.24,0.01,26.51,26.76
48778.0,-0.17,0.21,0.0,-5.01,0.01,22.68,17.68
48878.0,-0.23,-0.02,0.0,0.56,0.01,31.99,32.55
48978.0,-0.14,0.16,0.0,-3.72,0.01,37.61,33.9
49078.0,-0.13,-0.25,0.0,6.05,0.01,16.54,22.61
49178.0,-0.26,-0.7,0.0,16.9,0.01,17.4,34.31
49278.0,-0.02,-0.34,0.0,8.16,0.01,-21.38,-13.21
49378.0,-0.07,0.15,0.0,-3.49,0.01,-27.43,-30.9
49478.0,-0.18,-0.04,0.0,1.02,0.01,-39.79,-38.76
49578.0,-0.17,0.21,0.0,-5.02,0.01,-18.01,-23.02
49678.0,-0.36,0.0,0.0,-0.01,0.01,-17.41,-17.4
49778.0,-0.19,0.21,0.0,-4.94,0.01,-25.3,-30.23
49878.0,-0.18,0.09,0.0,-2.11,0.01,-32.79,-34.89
49978.0,-0.08,-0.06,0.0,1.34,0.01,-38.49,-37.14
50078.0,0.02,-0.1,0.0,2.47,0.01,-31.82,-29.34
50178.0,-0.04,-0.15,0.0,3.65,0.01,-44.06,-40.4
50278.0,-0.02,0.04,0.0,-1.03,0.01,-40.71,-41.73
